chin_angle_1,chin_angle_2,cheek_bone_angle,ratio_1,ratio_2,ratio_3,ratio_4,ratio_5,ratio_6,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,face_shape
0.8661473936488915,0.8326864430274467,0.6225773195876289,0.8415841584158416,0.7941176470588235,0.7966101694915254,0.8896103896103896,0.8795180722891567,0.8902439024390244,0.9364550868304408,0.919370176185647,0.9529430296639879,0.8644221421831385,0.9492086328359766,0.916281366807443,0.8832022155047193,0.8998310396965397,0.7351858748055291,0.7148210148739997,0.8939703195315762,Heart_face_shape
0.8010784901138406,0.7382866648184087,0.7370103092783504,0.9207920792079208,0.8067226890756303,0.8644067796610169,0.9090909090909091,0.8674698795180723,0.8902439024390244,0.9607868416206904,0.9206032340993501,0.8928802403558004,0.8797548289035806,0.942484719066976,0.9272582901997249,0.9047584937614799,0.8800178307407209,0.66166921479094,0.737669556352553,0.8684555997482841,Heart_face_shape
0.8056321150389455,0.7615747158303299,0.7828865979381443,0.8564356435643564,0.861344537815126,0.8508474576271186,0.922077922077922,0.8795180722891567,0.8414634146341463,0.9210152524417297,0.8744506392451026,0.920510775412532,0.8942452074219372,0.9580580258051339,0.9514098939823843,0.9098869628944797,0.818337713613829,0.7670470118978134,0.7260838217584981,0.8257500512393434,Heart_face_shape
0.8295985620131816,0.7393956196285002,0.8065979381443299,0.8168316831683168,0.9117647058823529,0.8949152542372881,0.8766233766233766,0.7590361445783133,0.7560975609756098,0.8906561659675365,0.8861121275010886,0.935344549095634,0.9562173621120623,0.8947236141127194,0.8939792767799064,0.9188973144814553,0.8788846613704641,0.8439404438670309,0.664795369838163,0.8714679330644234,Heart_face_shape
0.8125823846614739,0.7761297477127808,0.7624742268041237,0.8762376237623762,0.8277310924369748,0.8576271186440677,0.8961038961038961,0.891566265060241,0.8536585365853658,0.9173878812658424,0.8956804939533345,0.8980499640149662,0.8795794256613402,0.9577255291469879,0.9505276146011545,0.9054703595524808,0.8490333858794377,0.7763433696581867,0.7739411476063326,0.8375271520650718,Heart_face_shape
0.814619532654284,0.7547823676185196,0.6735051546391753,0.8960396039603961,0.8277310924369748,0.8644067796610169,0.9090909090909091,0.8313253012048193,0.8658536585365854,0.9584864749226499,0.920434660352153,0.9179506838253793,0.9039240168193954,0.9220324761713881,0.8925738698866863,0.8655885346410626,0.8844197104465771,0.7222378619746354,0.7135379687409773,0.9096963313500224,Heart_face_shape
0.7382863990413421,0.6639866925422788,0.7095876288659794,0.9108910891089109,0.8361344537815126,0.8983050847457626,0.8961038961038961,0.8313253012048193,0.8414634146341463,0.9417791112519918,0.9173817918142347,0.886058240488073,0.909516899244161,0.9372442895877168,0.9030186702761412,0.8837898662689148,0.8713501402928713,0.7502643946510499,0.6707141188279376,0.9090093552783665,Heart_face_shape
0.9052127022168964,0.8770446354311062,0.8090721649484537,0.8514851485148515,0.8697478991596639,0.8677966101694915,0.9025974025974025,0.8313253012048193,0.8170731707317074,0.913973612847562,0.8859829814783351,0.9213767508119464,0.9138714584890915,0.9440761972495021,0.9228253693268472,0.8757185639648767,0.8719906642579224,0.8641648786310866,0.704390363336666,0.8154335969083056,Heart_face_shape
0.7066506890353504,0.6567784862766842,0.6764948453608248,0.8663366336633663,0.8529411764705882,0.8440677966101695,0.922077922077922,0.8554216867469879,0.8536585365853658,0.9413628421467217,0.8902415658718267,0.9323485144169061,0.8996120745520874,0.9340901605602304,0.9239692086631913,0.90086478199828,0.8673263605075547,0.6552759851831564,0.7254876597204363,0.8978813294956923,Heart_face_shape
0.8541641701617735,0.8221513723315775,0.668041237113402,0.8564356435643564,0.8277310924369748,0.8372881355932204,0.8961038961038961,0.8433734939759036,0.8536585365853658,0.9354174854095408,0.9111830719845793,0.9357362649988253,0.8951467157677606,0.9288601888978928,0.9025520537364053,0.8601186463028142,0.9236383149130546,0.7809568197335647,0.7009564975188404,0.9044223140647528,Heart_face_shape
0.7935290593169563,0.7427224840587746,0.8332989690721649,0.8762376237623762,0.8781512605042017,0.9254237288135593,0.8766233766233766,0.819277108433735,0.7926829268292683,0.9053107880215716,0.8993233362467272,0.8875905913700153,0.9385978885277422,0.9357088520578645,0.9111288107603558,0.8674416474361042,0.8556954172257996,0.8527817971331526,0.7009828391538799,0.8493932542002239,Heart_face_shape
0.815937687237867,0.739672858331023,0.7362886597938144,0.8316831683168316,0.8697478991596639,0.8610169491525423,0.8896103896103896,0.8674698795180723,0.8048780487804879,0.8948022908276007,0.8764405977799283,0.9223552006624214,0.9062015170382822,0.9675618114614336,0.9406482018982765,0.9075133867854047,0.8440301314720609,0.7671786530354027,0.6962355145469373,0.8484606278070461,Heart_face_shape
0.78478130617136,0.7308012198502911,0.6525773195876289,0.8960396039603961,0.8109243697478992,0.823728813559322,0.935064935064935,0.8795180722891567,0.9024390243902439,0.9666126511078413,0.9040887229032496,0.9253821619613184,0.8707591252763122,0.9485965228111323,0.9355343915762413,0.8910747157573787,0.8974281366920075,0.641002306030201,0.6688156435534383,0.9040015619902922,Heart_face_shape
0.7844218094667464,0.719018574993069,0.7396907216494846,0.9108910891089109,0.8151260504201681,0.8813559322033898,0.8896103896103896,0.8554216867469879,0.8658536585365854,0.9332439175792083,0.9176027873577097,0.8809842205363286,0.8861238328520215,0.9430376148512913,0.9205287139367416,0.891223024600038,0.8817155037597519,0.8902528823354764,0.7220622998838909,0.8231557679787421,Heart_face_shape
0.8286399041342122,0.7872192958136955,0.7281443298969071,0.905940594059406,0.7941176470588235,0.8440677966101695,0.9025974025974025,0.9036144578313253,0.8902439024390244,0.947054125354121,0.9169142186141208,0.8971918744192328,0.8645460568082685,0.9506878740202892,0.9411824653364772,0.8914273302021792,0.8881377590992627,0.6948827333555039,0.7643478783905645,0.8807822079397709,Heart_face_shape
0.7930497303774716,0.7337122262267812,0.6793814432989691,0.8762376237623762,0.8109243697478992,0.8305084745762712,0.9090909090909091,0.891566265060241,0.8780487804878049,0.939219742677335,0.9034127232825486,0.9202441033803311,0.8708127196504253,0.9549573717093779,0.9392368643878946,0.9110011805437,0.8845998121755473,0.6205259894009633,0.7567780707648853,0.8923879965552757,Heart_face_shape
0.7937687237866985,0.7382866648184087,0.6839175257731959,0.8762376237623762,0.7857142857142858,0.8338983050847457,0.8766233766233766,0.8795180722891567,0.8780487804878049,0.9317660284980472,0.9308887833711107,0.910660463660292,0.8680601161108016,0.9474345023432952,0.9271725670122771,0.8871554538613546,0.9245851129170218,0.849653892717028,0.6579402549123501,0.8504508969115342,Heart_face_shape
0.7600958657878969,0.6650956473523704,0.6718556701030928,0.8415841584158416,0.8865546218487395,0.9050847457627118,0.8766233766233766,0.7710843373493976,0.7804878048780488,0.900535080846858,0.8989306480775228,0.9154045368580971,0.9454955684244191,0.9086870938192562,0.8807957332349711,0.870983560936517,0.8947668525584633,0.8696750282333726,0.6498063164329538,0.9356708837756859,Heart_face_shape
0.7923307369682445,0.734266703631827,0.6335051546391753,0.8465346534653465,0.819327731092437,0.8372881355932204,0.8766233766233766,0.8554216867469879,0.8414634146341463,0.9213029256482755,0.9164701065004728,0.9322583371878531,0.8895753341908491,0.9372216761023486,0.905120985009059,0.8722575508527821,0.9016189894493875,0.732714487447594,0.7851785103204906,0.9014627704114505,Heart_face_shape
0.8853205512282804,0.8353202107014139,0.6770103092783505,0.8613861386138614,0.7941176470588235,0.8372881355932204,0.8636363636363636,0.8313253012048193,0.8536585365853658,0.9382867768371576,0.9466742079562586,0.9360118376323742,0.8928633739797417,0.9224987238407161,0.8871409906612209,0.8505321427388104,0.9602057482204766,0.7760515194405194,0.6743736258716267,0.9047379730804391,Heart_face_shape
0.78070701018574,0.7115331300249514,0.6645360824742267,0.8910891089108911,0.8277310924369748,0.8745762711864407,0.8896103896103896,0.8313253012048193,0.8536585365853658,0.9376127282300261,0.9187428345538193,0.9031237879700245,0.9025476658900818,0.9301465687196502,0.8996436348235505,0.8754078271589087,0.9165871023806108,0.7493166575875663,0.6830394634602295,0.9241270359668413,Heart_face_shape
